id,Tweet,Date
1531183081461268480,"Ghanaians ankasa u guys scamming dey sweet u all, Nana Addo say mke u all pay E-Levy u dey cry saying No but u dey pay for retweet dues smh, let’s be serious here okay",2022-05-30 07:57:49+00:00
1531182361538437120,The E-Levy has been passed. There's no need for that ad I hear every morning on @Citi973 it's pretty annoying and makes no sense,2022-05-30 07:54:57+00:00
1531181210332016640,"After paying E-levy, you still pay dues for retweet groups? You people are impossible 😂😂🤦‍♂️",2022-05-30 07:50:23+00:00
1531177979639762945,"After all of Ghana's suffering, it's painful to see Ghanaian youth defend Bawumia. Regional NPP executives received 50,000 in Covid relief funds, but ordinary Ghanaians are expected to pay E-levy and high transportation fees to compensate for the money wasted.",2022-05-30 07:37:32+00:00
1531175792377479170,"Retweet group too e-levy come dey top, i blame akuffo Addo for this. wei y3 e-group 😂😂😂",2022-05-30 07:28:51+00:00
1531168929833439233,@GTBankGhana But e-levy will take much of my money.,2022-05-30 07:01:35+00:00
1531168921704976384,@Anie_Wall And Ghana hasn’t fought any war because we can’t afford it. Why is the government taking money through e-levy? All that tourism we get every December? 🤦🏾‍♂️,2022-05-30 07:01:33+00:00
1531163382757441539,"@1957_Rick @yawkuulboy You knew about it because 3 days ago was World Menstrual Hygiene Day and WOMEN were making noise about it.

E-Levy and all the noise you made, did Akuffo Addo hear you?",2022-05-30 06:39:32+00:00
1531159921064128515,@gyaigyimii So you just stopped paying e-levy,2022-05-30 06:25:47+00:00
1531158727990071303,@EddyKingsford @kellskill @Rafurl Who told you they using e-levy to fix roads?,2022-05-30 06:21:02+00:00
1531129796859727872,"@asemota In Ghana we now need to pay e-levy 😩, everything that makes life easier for us they take it away from us.
It's pay extra for it or getat, you decide.",2022-05-30 04:26:05+00:00
1531049728720379906,"Ayeduase Pulisic always dey tweet in favor of this government - no p. Now you wan dodge the e-levy wey I call you out on that - you block me. 😅

Cry Cry baby 😅",2022-05-29 23:07:55+00:00
1531045392560926720,"@Anita__Akuffo Ernest Opoku doesn't want to be paying E-LEVY, so he want to runaway.",2022-05-29 22:50:41+00:00
1531045238751563779,"So procurement breaches at the NPA amounts to a staggering $300 million (Gh¢2.25 billion)?

This is about 37.5% of the total revenue the e-levy is estimated to generate in a year (Gh¢6 billion).",2022-05-29 22:50:05+00:00
1531044573069381632,The moment dem tear you e-levy naaa it’s like Nana Addo come pick your pocket but you nor fit do anything 😂😂😂,2022-05-29 22:47:26+00:00
1531042512491761664,@quame_age The government you voted for introduced e-levy to help build the nation and you are here finding a way to avoid it?? 😅🤣,2022-05-29 22:39:15+00:00
1531040698480349185,"E-levy can’t and will never solve Ghana’s problems. As Ghana is being ranked as debt distress country, which may collapse on that, this useless government is still in parliament seeking for loan approval.",2022-05-29 22:32:02+00:00
1531035490723454976,"@tv3_ghana The opoku's i know  are not so much opportunist like this, the guy do yawaaa #tv3daterush  he wants to run away from E-LEVY to Holland 😁😁😁😁",2022-05-29 22:11:20+00:00
