id,Tweet,Date
1564515468899123201,Dear @MTNGhana if E-levy is not charged on transfers between our own accounts why charges us fees for same transactions? This has to change asap. @thenanaaba @gyaigyimii @Bridget_Otoo @benkoku @berlamundi @hughes_onair @caroline4real  @delayghana @kwadwosheldon @CitiTVGH,2022-08-30 07:28:49+00:00
1564515150991876097,"@kobe_4dPeople @BloombergAfrica Lol 🤣 go and look at the kind of things presidents are doing to help citizens, have you not increased taxes? Have you not introduced covid levy and e-levy very dumb to tell me this is a caring president bullshit. I have to pay a levy just to send my daughter her pocket money",2022-08-30 07:27:33+00:00
1564486867634065411,"So what excuse will @NAkufoAddo give for shaving $37million off the $750million Afrexim facility, even before it arrived? E-levy? Or simply because we are lucky to have him as a looting president with a conniving family finance minister and a jocular veep?",2022-08-30 05:35:10+00:00
1564484250979680257,@Cassielforson Dr. E-levy affects all transactions except that the 750m has it own percentage in terms of the e-levy charges😹😹😹,2022-08-30 05:24:46+00:00
1564410312698339329,@Cassielforson I think E-levy of Bahamas has taken the $37m from it before the hit the accounts of the Bank of Ghana 😀,2022-08-30 00:30:58+00:00
1564379899720355843,@Cassielforson E-Levy from Afrexim Bank to Bank of Ghana,2022-08-29 22:30:07+00:00
1564349567444914177,"@Cassielforson Wow.. @KofiKorantengGh when given the mandate coming 2024,spare no one. Let them pay every dime they have stolen from Ghanaians. NDC are the most useless opposition party in this country. No wonder they are include. We have a hang paliament yet E-levy was paa.",2022-08-29 20:29:35+00:00
1564334472169938946,"@Cassielforson If indeed Ghana is in crisis and needed Ghanaians to pay E-Levy and other increased services to Ghanaians why will they give a whopping $37 m to third party as charges because i know thats what they will say...Very pathetic and sad to be a Ghanaian now,incompetence",2022-08-29 19:29:36+00:00
1564307477734330368,@3news_com They charged e-levy on the amount,2022-08-29 17:42:20+00:00
1564296236341104645,"@AnnanPerry I suspect it operates like e-levy tax deduction. So what is likely to HIT the BoG accounts is :
$750m-DatabankX-BlackstarY
😂😅🤣",2022-08-29 16:57:40+00:00
1564293920355504132,Why shouldn't I be happy for having Akuffo Addo as my president when his govt charges e-levy on Gh¢20.,2022-08-29 16:48:28+00:00
1564226891694936065,"Some Ghana banks like @EcobankGhanaPLC are lowkey charging E-Levy on bank transfers that are less than 20,000 cedis and when you call to complain they tell you they would have to follow up with GRA. @GhanaRevenue are you in the knowing?",2022-08-29 12:22:07+00:00
1564197175462068231,"@GhanaRevenue Please refund wrong e-levy Transaction.

Since July you can't refund wrong deductions?. What system koraa is this. 😔😔😔😔😔😔. Akronfo) Asefo)",2022-08-29 10:24:02+00:00
1564176128209813505,Craving baguette croque monsieur with 3 different cheeses + fresh pressed juices but e-levy so we also thank God for how delicious Waakye is🙏🏼,2022-08-29 09:00:24+00:00
1564173197657907201,Ghanaians wouldn’t be paying e-levy if we had fair and open minded judges and not #PoliticalJudges in the #BiasedSupremeCourt,2022-08-29 08:48:45+00:00
1564171035729186816,At least e-levy should be activated after 12noon😭😭😔,2022-08-29 08:40:10+00:00
