id,Tweet,Date
1542178733297213441,@tv3_ghana Not the e-levy alone this cancars Ghana card and obnoxious taxes,2022-06-29 16:10:36+00:00
1542176691497451522,"Herh !!! Charlie, the 0 1 1 formation is real ooooo. 

Pains Accra E-Levy #FixTheCountry HERE WE GO Oppong Nkrumah",2022-06-29 16:02:30+00:00
1542174681947586561,"Arise Ghana  Demo: We call on the Finance Ministry to cancel the E-levy that is siphoning the income of Ghanaians. - Bernard Mornah, Member, Arise Ghana #ThePulse",2022-06-29 15:54:31+00:00
1542167819168714754,@Ace_Jose0 @BarcaUniversal @gerardromero The E-levy money from Ghana,2022-06-29 15:27:14+00:00
1542162903708717057,@gyaigyimii E-levy has come to stay.🤦,2022-06-29 15:07:42+00:00
1542148966162354176,"@briljoseph1 Bro - they don’t , if they did E-Levy wouldn’t have been passed . There was an overwhelming majority of Ghanaians against it and it’s showed in the revenue collected .",2022-06-29 14:12:19+00:00
1542148713296060416,"After passing E-Levy, now going to IMF is a possibility?
#Ghana #News #E-Levy #Economy #IMF #TV3 #JoyNews #JoyFM #UTVGhana",2022-06-29 14:11:19+00:00
1542147699713122307,"So E-Levy didn't live up to expectations? 
#Ghana #News #E-Levy #Economy #IMF #TV3 #JoyNews #JoyFM #UTVGhana",2022-06-29 14:07:17+00:00
1542141495465107467,"@wode_maya Tell likes of NDC &amp; NPP! We’ve the men, e-levy yesterday is problematic! Fuel deer they’re lost! Yet me &amp; you will still vote for dem! Are we not sick as people deserve whatever or where we find ourselves? NDC today &amp; NPP tomorrow, Same mother Ghana! Asem oh",2022-06-29 13:42:38+00:00
1542135987282771970,@PulseGhana So the E-Levy couldn't fix the country economic problem as they predicted. So the country's economic is not try an error. Are you sure we have economic professor and expert in Ghana. Why are we even schooling in Ghana anyway. They can't even demonstrate what they lecture. Oh GH!,2022-06-29 13:20:45+00:00
1542134331858190337,"@DavidAyine1 @albertnyaaba13 @AlbertAyinpoya @AyabaMillicent @AyabillaJoel Great. Shall we hear you on presidential jet, fuel/food prices, national cathedral and E-levy too?",2022-06-29 13:14:10+00:00
1542132688471166978,"When they are celebrating their birthday they called close friends and family. When it's time for a demonstration they called you. Be wisely #FixTheCountry, E-Levy, Bernard Mornah, Kumasi,",2022-06-29 13:07:39+00:00
